listing_id,description,room_type,price,nbhood_full,host_name,last_review
80700,Loft w/ Terrace @ Box House Hotel,Private room,$349,"Brooklyn, Greenpoint",The Box House Hotel,2019-05-24
82550,Columbia Castle 2 BR,Entire home/apt,$200,"Brooklyn, Brooklyn Heights",Christopher,2019-06-30
82638,"Charming Artist's Flat, East Village",Entire home/apt,$169,"Manhattan, East Village",Sarah,2019-06-06
82928,BEAUTIFUL 2 BEDROOM APARTMENT,Entire home/apt,$185,"Brooklyn, Bedford-Stuyvesant",Ruthven,2019-07-02
83243,Brooklyn Cove Studio Apt w/ Garden!!,Entire home/apt,$65,"Brooklyn, Bushwick",Julian,2019-06-10
83847,East Village Designer's 1-BR APT,Entire home/apt,$225,"Manhattan, East Village",Yvette,2019-01-02
84010,Superior @ Box House,Private room,$179,"Brooklyn, Greenpoint",The Box House Hotel,2019-06-27
84659,Large Studio--Heart of East Village,entire home/apt,$139,"Manhattan, East Village",Kyle,2019-06-26
84905,Huge.Bright.Clean.Safe. Private Room,PRIVATE ROOM,$95,"Manhattan, Two Bridges",Ange,2019-06-23
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,Entire home/apt,$79,"Brooklyn, Crown Heights",Alex,2019-01-14
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,Entire home/apt,$150,"Manhattan, Lower East Side",T,2019-06-24
89621,"WONDERFUL, COMFORTABLE STUDIO",entire home/apt,$90,"Brooklyn, Bedford-Stuyvesant",Marylyn,2019-06-28
93313,MAISON DES SIRENES 2,Entire home/apt,$120,"Brooklyn, Bedford-Stuyvesant",Nathalie,2019-06-23
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",Private room,$80,"Queens, Astoria",Savannah,2019-07-06
94477,The Vernon On Greene,Entire home/apt,$175,"Brooklyn, Bedford-Stuyvesant",Jason,2019-07-05
94783,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",Entire home/apt,$120,"Brooklyn, Crown Heights",Keishera,2019-06-21
96471,"The Brooklyn Waverly, One Bedroom",private room,$165,"Brooklyn, Clinton Hill",Sahr,2019-06-07
99070,Comfortable Cozy Space in El Barrio,Shared room,$65,"Manhattan, East Harlem",Liz And Melissa,2019-05-26
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,Entire home/apt,$123,"Brooklyn, Fort Greene",Wanda,2019-05-01
100002,"MANHATTAN Neat, Nice, Bright ROOM",Private room,$67,"Manhattan, Washington Heights",Giorgio,2019-06-17
100186,Large Brand New Park Slope 1BR,Entire home/apt,$130,"Brooklyn, Gowanus",Mi,2019-06-28
101053,Colorful Artistic Williamsburg Apt,Private room,$100,"Brooklyn, Williamsburg",Lee And Tara,2019-03-01
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Entire home/apt,$190,"Brooklyn, Williamsburg",Ade,2019-06-26
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Entire home/apt,$249,"Manhattan, East Village",Jason,2019-05-27
105510,Private 1-Bedroom Apt in Townhouse,entire home/apt,$100,"Brooklyn, Crown Heights",Alex,2019-01-05
106363,Bright Room With A Great River View,PRIVATE ROOM,$60,"Manhattan, Harlem",Alicia,2019-06-26
106647,Tree lined block modern apartment,Entire home/apt,$135,"Brooklyn, Bedford-Stuyvesant",Olivia,2019-06-16
107630,Sweet Historic Greenpoint Duplex,ENTIRE HOME/APT,$175,"Brooklyn, Greenpoint",Maya,2019-06-20
107895,Riverside Charm with Fire Place,Entire home/apt,$120,"Manhattan, Upper West Side",Kai,2019-06-19
110739,"Very Central, Nomad/Chelsea Loft Studio",entire home/apt,$169,"Manhattan, Midtown",Driss,2019-07-03
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,Private room,$95,"Brooklyn, Fort Greene",Carol,2019-05-24
113265,Brooklyn- Crown Heights Garden Apt.,Private room,$55,"Brooklyn, Crown Heights",Anthony,2019-06-21
113945,Cozy room in Time Square!,private room,$85,"Manhattan, Hell's Kitchen",Natalia,2019-05-11
114123,Large Park Slope Townhouse Duplex,Entire home/apt,$199,"Brooklyn, South Slope",Susi,2019-05-19
114229,Lower East Side 2 Bedroom Apt,Entire home/apt,$211,"Manhattan, Lower East Side",Tony,2019-06-08
115535,Sun-Drenched Hamilton Hts Jewel,Private room,$65,"Manhattan, Harlem",Jane,2019-06-01
115678,Your Stunning Vacation Apartment!,Entire home/apt,$99,"Manhattan, Harlem",Will,2019-06-23
115748,1 BDRM Apt-Weekend Sublease,Entire home/apt,$110,"Queens, Astoria",Lilly,2019-06-16
116940,ROOM WITH A  KITCHENETTE,entire home/apt,$80,"Brooklyn, Crown Heights",Marylyn,2019-06-24
118061,Style in Stuyvesant Heights,Entire home/apt,$110,"Brooklyn, Bedford-Stuyvesant",Roberta,2019-06-28
118430,Heart of Meatpacking & Chelsea,Private room,$290,"Manhattan, Chelsea",Paul,2019-01-03
120362,Williamsburg apartment right by the subway,entire home/apt,$190,"Brooklyn, Williamsburg",Itamar,2019-07-02
121687,Spacious Brooklyn Loft - 2 Bedroom,Entire home/apt,$200,"Brooklyn, Williamsburg",Vikram,2019-06-23
123784,NYC Studio for Rent in Townhouse,Entire home/apt,$110,"Manhattan, Harlem",Christopher,2019-06-16
125053,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,Entire home/apt,$395,"Manhattan, East Village",Justin,2019-07-01
125163,Authentic New York City Living,Private room,$99,"Brooklyn, Bedford-Stuyvesant",Rodney,2019-06-03
125594,SUPER BIG AND COZY PRIVATE BEDROOM,private room,$39,"Brooklyn, Kensington",Antonín,2019-05-19
126443,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt,$189,"Manhattan, East Village",Seith,2019-07-07
128975,City Room - Street View Apt,ENTIRE HOME/APT,$122,"Manhattan, Harlem",Wayne,2019-06-13
131154,Cozy and Bright One Bedroom in BK,Entire home/apt,$165,"Brooklyn, Greenpoint",Lauren,2019-07-07
132516,Forest Hills Apt minutes to midtown Manhattan,Entire home/apt,$97,"Queens, Forest Hills",Jean,2019-07-01
133025,Midtown cozy convenient,PRIVATE ROOM,$130,"Manhattan, Murray Hill",Tracy,2019-06-06
134934,Prime Williamsburg Apartment,entire home/apt,$225,"Brooklyn, Williamsburg",Giovanni,2019-05-30
135393,"Private, spacious room in Brooklyn",Private room,$50,"Brooklyn, East Flatbush",Karen,2019-06-24
135465,Garden apartment close to Manhattan,Entire home/apt,$170,"Brooklyn, Fort Greene",Christopher,2019-06-20
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,Entire home/apt,$250,"Brooklyn, Park Slope",Irena,2019-05-27
139624,"Spacious,Sunny, private one bedroom",Entire home/apt,$64,"Brooklyn, Crown Heights",Jessica,2019-01-31
140133,Truly Amazing Oasis In The City,entire home/apt,$249,"Brooklyn, Williamsburg",Daniel,2019-07-05
140973,"East Village, King-Sized, Charmer",ENTIRE HOME/APT,$185,"Manhattan, East Village",Dave,2019-05-26
141154,Affordable Furnished Apartment,Entire home/apt,$120,"Brooklyn, Boerum Hill",Mark,2019-06-22
141984,Charming Nolita Apartment!!,entire home/apt,$175,"Manhattan, Nolita",Vanessa,2019-06-10
144087,LUXURY OF THE HORIZON,entire home/apt,$259,"Manhattan, Harlem",Rinaldo,2019-05-18
146754,Three-bedroom house in a quiet neighborhood,entire home/apt,$250,"Brooklyn, Windsor Terrace",Meighan,2019-04-27
147586,Beautiful Duplex w/Private Garden,entire home/apt,$295,"Manhattan, Harlem",Julie,2019-06-16
148259,Garage Designer Loft,entire home/apt,$451,"Brooklyn, Williamsburg",Mihalis,2019-05-11
148825,Best City Area Columbia U Upper West Side C Park,Entire home/apt,$165,"Manhattan, Upper West Side",B.,2019-06-29
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,ENTIRE HOME/APT,$77,"Bronx, Woodlawn","Dee, Dre & Mama Shelley",2019-06-23
150804,Lower East Side 2 Bed Apt.,Entire home/apt,$250,"Manhattan, Lower East Side",Peter,2019-07-06
151199,Astoria-Private Home NYC-,Entire home/apt,$129,"Queens, Astoria",Gladys & Bob,2019-07-03
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,Private room,$95,"Manhattan, East Village",Ewelina,2019-02-12
152259,City Room - Semi Private Bedroom,Private room,$55,"Manhattan, Harlem",Wayne,2019-05-28
152263,Cozy apartment in a brownstone,ENTIRE HOME/APT,$300,"Manhattan, Harlem",William,2019-07-06
153405,Greenpoint Spacious Loft,entire home/apt,$125,"Brooklyn, Greenpoint",Pat,2019-06-16
153780,Private E. Village Townhouse Stay,Private room,$175,"Manhattan, East Village",Donna,2019-06-28
155296,Incredible Prime Williamsburg Loft!,Entire home/apt,$255,"Brooklyn, Williamsburg",Meredith,2019-05-02
157673,Large  Loft Style  Studio  Space,entire home/apt,$72,"Brooklyn, Bedford-Stuyvesant",Tokunbo,2019-06-16
158176,Entire Apt in Heart of Williamsburg,ENTIRE HOME/APT,$165,"Brooklyn, Williamsburg",Laura,2019-06-29
158290,Clinton Hill + Free Coffee = #smile,Private room,$75,"Brooklyn, Clinton Hill",Pepe,2019-05-20
158955,PRIVATE and SUNNY Williamsburg Apt!,ENTIRE HOME/APT,$139,"Brooklyn, Williamsburg",Amia,2019-06-29
159749,Purple Room for 2/3 in brownstone $1450 per month,private room,$88,"Brooklyn, Bedford-Stuyvesant",JT And Tiziana,2019-07-01
159815,Red Room for two in Brownstone for $1355/mo,PRIVATE ROOM,$80,"Brooklyn, Bedford-Stuyvesant",JT And Tiziana,2019-06-24
159913,"Chelsea living, 2BR best location",Private room,$150,"Manhattan, Chelsea",Kaye,2019-07-03
160609,LOCATION LOCATION LOCATION UWS 60's,Entire home/apt,$200,"Manhattan, Upper West Side",Ligia,2019-01-01
160994,In the heart of East Village,ENTIRE HOME/APT,$200,"Manhattan, East Village",James,2019-06-24
161366,Sunny 15min to Manhattan LADY only,Private room,$42,"Queens, Sunnyside",Lucy,2019-06-01
161996,Manhattan Penthouse-Max.12 guests,ENTIRE HOME/APT,$295,"Manhattan, Harlem","Robert ""Bob""",2019-06-26
162508,Beautiful Brooklyn Oasis,entire home/apt,$130,"Brooklyn, Crown Heights",Placid,2019-06-28
163809,Cool & Spacious Harlem Artist Flat,Entire home/apt,$198,"Manhattan, Harlem",Jorin,2019-06-03
163814,‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,Entire home/apt,$99,"Manhattan, East Village",Seith,2019-07-05
163836,Greenpoint Loft / Le Chez Andrea,PRIVATE ROOM,$46,"Brooklyn, Greenpoint",Andrea,2019-06-08
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",private room,$140,"Manhattan, SoHo",Jade,2019-06-16
165461,Couldn't Be Closer To Columbia Uni2,Private room,$75,"Manhattan, Morningside Heights",Rahul,2019-01-01
165824,Lady only Curtain-divided room,private room,$33,"Queens, Sunnyside",Lucy,2019-05-01
166172,LG Private Room/Family Friendly,private room,$60,"Brooklyn, Bushwick",Wanda,2019-07-07
166541,Spacious Quiet rm - 20mins to Midtown,private room,$75,"Manhattan, Washington Heights",Yvette,2019-06-15
167482,Charming upper west side apartment,ENTIRE HOME/APT,$185,"Manhattan, Upper West Side",Barbara,2019-06-07
168084,Light-filled East Village Delight,ENTIRE HOME/APT,$190,"Manhattan, East Village",Chris,2019-06-30
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",Entire home/apt,$105,"Brooklyn, South Slope",Sara,2019-07-01
169002,Modern Space in Charming Pre-war,Private room,$65,"Manhattan, Harlem",Alec,2019-06-16
169306,Affordable & Cozy,PRIVATE ROOM,$37,"Bronx, University Heights",Vanessa,2019-05-21
169464,Creative Vintage Loft in S. Williamsburg,ENTIRE HOME/APT,$85,"Brooklyn, Williamsburg",Ali & SweetPea,2019-05-16
170761,"Fort Greene, Brooklyn: Front Bedroom",Private room,$85,"Brooklyn, Fort Greene",Doug,2019-07-02
173072,Cozy Pre-War Harlem Apartment,Shared room,$49,"Manhattan, Harlem",Lewis,2019-07-06
173151,spacious studio,Private room,$91,"Brooklyn, Greenpoint",Jane,2019-06-24
173742,"Elegant 2-BR duplex, Union Square",Entire home/apt,$400,"Manhattan, Gramercy",Donna,2019-06-23
176653,East Village bedroom w rooftop,private room,$100,"Manhattan, East Village",Cj,2019-05-07
176962,Williamsburg Home Away From Home!,entire home/apt,$179,"Brooklyn, Williamsburg",Dani,2019-04-13
177421,Brand New Beautiful Duplex Apartment with Garden,Entire home/apt,$500,"Brooklyn, Greenpoint",Sarah,2019-06-24
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",entire home/apt,$429,"Manhattan, Chelsea",Amit,2019-06-24
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,Entire home/apt,$189,"Manhattan, Kips Bay",Kathrine,2019-06-23
179670,High-end doorman bldg in the LES,Private room,$120,"Manhattan, Lower East Side",Milan,2019-06-27
179741,Spring & Mulberry 2 Bedroom Apartment,Entire home/apt,$300,"Manhattan, Nolita",Tony,2019-06-28
180792,Modern Garden Apartment in NYC,Entire home/apt,$95,"Queens, Astoria",Jason,2019-04-04
181972,Gorgeous Entire Manhattan Townhouse,ENTIRE HOME/APT,$199,"Manhattan, Harlem",Rosario,2019-06-02
182069,Cozy studio Apartment in Upper East,entire home/apt,$120,"Manhattan, East Harlem",Mat,2019-06-20
182095,Historic classic central cozy Village clean NYU,Entire home/apt,$199,"Manhattan, West Village",Mike,2019-04-29
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,ENTIRE HOME/APT,$125,"Bronx, Allerton",Christian & Carla,2019-06-20
182649,Williamsburg bedroom by Bedford Ave,Private room,$70,"Brooklyn, Williamsburg",Obed,2019-06-18
185266,Clean and bright with a comfortable atmosphere,Private room,$75,"Brooklyn, Williamsburg",Lisa,2019-07-06
187566,Historic Brooklyn Studio Apartment,entire home/apt,$99,"Brooklyn, Bedford-Stuyvesant",Andrew & Markus,2019-06-10
189135,Hell's Kitchen Funky 80's Hideaway!,Private room,$99,"Manhattan, Hell's Kitchen",Michael,2019-07-01
189732,Family & Friends in New York City,ENTIRE HOME/APT,$169,"Brooklyn, East New York",O'Dell,2019-06-29
189787,Spacious & Comfy BK Brownstone,Entire home/apt,$99,"Brooklyn, Crown Heights",Sundiata,2019-06-30
190267,Large Luxury Upper East Side Studio,entire home/apt,$169,"Manhattan, Upper East Side",Marina,2019-07-07
190542,Chateau Style Brooklyn Loft for Singles or Couples,Entire home/apt,$160,"Brooklyn, Bedford-Stuyvesant",Farrah,2019-05-18
190968,Lovely Brooklyn Brownstone 1BR!,Entire home/apt,$215,"Brooklyn, Prospect Heights",Karen,2019-05-08
190974,Beautiful Grdn. Apt. in Park Slope,Entire home/apt,$130,"Brooklyn, Park Slope",Alan,2019-05-29
191075,Sun-drenched East Village Penthouse,private room,$110,"Manhattan, East Village",Matthew,2019-03-28
193105,Columbus Circle Luxury Bldg - Private Room&Bath,PRIVATE ROOM,$150,"Manhattan, Hell's Kitchen",Marcela,2019-06-29
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",Private room,$75,"Queens, Sunnyside",Mike,2019-06-25
195123,"Cheerful, comfortable room",PRIVATE ROOM,$50,"Manhattan, Washington Heights",Susan,2019-06-12
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,private room,$43,"Brooklyn, Prospect-Lefferts Gardens",Dennis,2019-07-04
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",PRIVATE ROOM,$42,"Brooklyn, Prospect-Lefferts Gardens",Dennis,2019-06-17
195971,2 Beds over Bed-Stuy,Entire home/apt,$139,"Brooklyn, Bedford-Stuyvesant",Tim,2019-06-23
195989,"Sunny, Large, Park Slope Bedroom",Private room,$105,"Brooklyn, Park Slope",Elizabeth,2019-06-15
197155,Quiet Jr Alcove Near Times Square!,Entire home/apt,$149,"Manhattan, Hell's Kitchen",Vlad,2019-06-23
197753,Large room in elevator drman bldg,private room,$68,"Manhattan, Harlem",Colin,2019-06-12
197942,"Comfy, Cozy, Brooklyn close to Manhattan",Entire home/apt,$99,"Brooklyn, Bedford-Stuyvesant",Toni,2019-07-07
199195,Modern Bedroom in Hamilton Heights,PRIVATE ROOM,$75,"Manhattan, Harlem",Jabari,2019-03-30
199312,Sunny Space in Williamsburg,Private room,$100,"Brooklyn, Williamsburg",Susanne,2019-06-24
201992,Serene Park Slope Garden Apartment,Entire home/apt,$190,"Brooklyn, Park Slope",Andrea,2019-05-11
204065,St. James Pl Garden Studio 1block to PRATT &Gtrain,entire home/apt,$248,"Brooklyn, Clinton Hill",Erica,2019-06-04
204959,Comfortable. Spacious. Private Room.,Private room,$95,"Manhattan, Chinatown",Ange,2019-07-02
205043,Modern Condo in Midtown,private room,$150,"Manhattan, Theater District",Welcome To My Place,2019-06-20
205485,Ideal Brooklyn Brownstone Apartment,entire home/apt,$145,"Brooklyn, Bedford-Stuyvesant",Zora & Chris,2019-06-11
205735,"A Cozy Oasis in Bushwick, NY",Private room,$41,"Brooklyn, Bushwick",Danielle,2019-04-30
205867,Private Entrance - Private Parking,Entire home/apt,$120,"Brooklyn, Williamsburg",Tiffaney,2019-07-03
206071,Yankee Stadium Oasis 2 stops to Manhattan!,Private room,$50,"Bronx, Concourse Village",Lori,2019-06-25
206772,Williamsburg Exposed Brick Loft,Entire home/apt,$195,"Brooklyn, Williamsburg",Evan,2019-05-26
208889,Welcome to Brooklyn! Bed-Stuy,ENTIRE HOME/APT,$145,"Brooklyn, Bedford-Stuyvesant",Jameelah,2019-06-24
209310,Sunnyside NYC/ AC room/ city views/ near Midtown,private room,$50,"Queens, Sunnyside",Iulia,2019-05-28
211974,East Village House -- Unique!,entire home/apt,$250,"Manhattan, East Village",Goldi,2019-07-01
212109,2-bedroom share in heart of Greenwich Village!,Private room,$80,"Manhattan, West Village",Susan,2019-06-30
212178,1 Bedroom Pre War apt,entire home/apt,$230,"Manhattan, Theater District",Jeremy,2019-06-19
213272,CreaTive Live-In Artspace/Birdsnest,private room,$40,"Brooklyn, Bushwick",Meli,2019-04-21
215560,"Sunny, calm room in Victorian home",Private room,$79,"Brooklyn, Bedford-Stuyvesant",Mary,2019-06-25
215784,Modern Unique Studio in NYC,Entire home/apt,$95,"Queens, Long Island City",Jason,2019-03-31
215907,"2 Bed, 2 Bath Apartment on Central Park West",Entire home/apt,$300,"Manhattan, Upper West Side",Keenan & Emily,2019-04-22
218358,Your Haven in the Upper West Side,PRIVATE ROOM,$80,"Manhattan, Harlem",Orlando,2019-06-03
219066,"Wonderful Studio In Brooklyn, NY!!!",Entire home/apt,$110,"Brooklyn, Bensonhurst",Yana,2019-01-19
219922,"Lovely Bdr in Harlem, Manhattan",PRIVATE ROOM,$100,"Manhattan, Harlem",Carmel,2019-05-25
220351,THE BEST DEAL ON THE HUDSON RIVER!!,Private room,$55,"Manhattan, Harlem",Boubacar And Pattee,2019-02-28
220946,Newly Reno‚Äôd Chic Quiet Exec 1BR,entire home/apt,$146,"Manhattan, East Village",Lisa,2019-06-16
221097,Large Artist Floorthru- Greenpoint,Entire home/apt,$116,"Brooklyn, Greenpoint",Deborah,2019-03-15
221618,Gorgeous PermaGO Private Room in FiDi - 1/2,Private room,$150,"Manhattan, Tribeca",Gershwyn,2019-05-21
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,Entire home/apt,$199,"Manhattan, Chelsea",Anton,2019-05-08
223930,Lovely Apartment,Entire home/apt,$150,"Brooklyn, Prospect Heights",Rosalynn,2019-06-23
225306,Charming room in Victorian home,PRIVATE ROOM,$79,"Brooklyn, Bedford-Stuyvesant",Mary,2019-07-05
225887,Brooklyn B & B close to Manhattan,Private room,$130,"Brooklyn, Fort Greene",Christopher,2019-06-19
225926,The Notorious B.N.B. { The Erhart },Private room,$239,"Brooklyn, Clinton Hill",Jessica,2019-07-01
225976,Sunny cozy multileveled apartment!,entire home/apt,$75,"Staten Island, Shore Acres",Marina,2019-06-13
226021,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,Entire home/apt,$220,"Brooklyn, Williamsburg",Ryan,2019-06-30
227715,ROOM WITH KITCHENETTE #2,Entire home/apt,$80,"Brooklyn, Bedford-Stuyvesant",Marylyn,2019-06-30
227735,Alpha-Bet City entire floor large cool 2br -L.E.S,Entire home/apt,$288,"Manhattan, East Village",Daniel,2019-06-24
228317,"Your Haven Awaits At ""Emma's Place""",entire home/apt,$135,"Brooklyn, Bedford-Stuyvesant",Lady Jay,2019-05-18
228496,"Spacious, Kid-Friendly 2 BR in West Village",ENTIRE HOME/APT,$225,"Manhattan, West Village",Gordon,2019-05-26
228517,Great Bedroom in Downtown Manhattan,Private room,$110,"Manhattan, Chinatown",Raven,2019-06-24
228925,Beautiful Brownstone,Entire home/apt,$100,"Brooklyn, Bedford-Stuyvesant",Marceline,2019-06-26
229367,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,Private room,$89,"Manhattan, East Village",Carol,2019-07-03
230321,Apt with EmpireState view-Subway around the corner,ENTIRE HOME/APT,$80,"Brooklyn, Bedford-Stuyvesant",Civan,2019-06-09
230854,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,PRIVATE ROOM,$50,"Bronx, Concourse",Lori,2019-06-29
230877,Monthly Apartment Rental,Entire home/apt,$135,"Manhattan, East Harlem",Blanca,2019-06-30
